Timestamp,"KS.KS_PLC
KS10_PUE_SCD"
2023-04-01 11:00:00,1.66323804855347
2023-04-01 11:05:00,1.67754721641541
2023-04-01 11:10:00,1.56034469604492
2023-04-01 11:15:00,1.63869726657867
2023-04-01 11:20:00,1.62011396884918
2023-04-01 11:25:00,1.61809515953064
2023-04-01 11:30:00,1.64435946941376
2023-04-01 11:35:00,1.60000014305115
2023-04-01 11:40:00,1.72704756259918
2023-04-01 11:45:00,1.72237086296082
2023-04-01 11:50:00,1.70858776569366
2023-04-01 11:55:00,1.83882570266724
2023-04-01 12:00:00,1.64323818683624
2023-04-01 12:05:00,1.66628801822662
2023-04-01 12:10:00,1.66996204853058
2023-04-01 12:15:00,1.69354832172394
2023-04-01 12:20:00,1.55209124088287
2023-04-01 12:25:00,1.583491563797
2023-04-01 12:30:00,1.53531670570374
2023-04-01 12:35:00,1.535154
2023-04-01 12:40:00,1.53499042987823
2023-04-01 12:45:00,1.52332711219788
2023-04-01 12:50:00,1.61428570747375
2023-04-01 12:55:00,1.484090924263
2023-04-01 13:00:00,1.60977005958557
2023-04-01 13:05:00,1.60645163059235
2023-04-01 13:10:00,1.62727284431458
2023-04-01 13:15:00,1.67832696437836
2023-04-01 13:20:00,1.64615380764008
2023-04-01 13:25:00,1.6118096113205
2023-04-01 13:30:00,1.58209538459778
2023-04-01 13:35:00,1.59142851829529
2023-04-01 13:40:00,1.63714277744293
2023-04-01 13:45:00,1.54828894138336
2023-04-01 13:50:00,1.58502888679504
2023-04-01 13:55:00,1.62423658370972
2023-04-01 14:00:00,1.52661609649658
2023-04-01 14:05:00,1.60831761360168
2023-04-01 14:10:00,1.50936889648438
2023-04-01 14:15:00,1.51111125946045
2023-04-01 14:20:00,1.54223501682281
2023-04-01 14:25:00,1.57824432849884
2023-04-01 14:30:00,1.57782018184662
2023-04-01 14:35:00,1.61564886569977
2023-04-01 14:40:00,1.59137940406799
2023-04-01 14:45:00,1.57786273956299
2023-04-01 14:50:00,1.62533330917358
2023-04-01 14:55:00,1.6066666841507
2023-04-01 15:00:00,1.63885700702667
2023-04-01 15:05:00,1.61520910263062
2023-04-01 15:10:00,1.55542862415314
2023-04-01 15:15:00,1.67039847373962
2023-04-01 15:20:00,1.72376441955566
2023-04-01 15:25:00,1.65047454833984
2023-04-01 15:30:00,1.62675535678864
2023-04-01 15:35:00,1.58460080623627
2023-04-01 15:40:00,1.57927751541138
2023-04-01 15:45:00,1.51161909103394
2023-04-01 15:50:00,1.5650190114975
2023-04-01 15:55:00,1.53920447826385
2023-04-01 16:00:00,1.58473289012909
2023-04-01 16:05:00,1.5783269405365
2023-04-01 16:10:00,1.5901141166687
2023-04-01 16:15:00,1.63778614997864
2023-04-01 16:20:00,1.65170454978943
2023-04-01 16:25:00,1.64980924129486
2023-04-01 16:30:00,1.69406139850616
2023-04-01 16:35:00,1.65896940231323
2023-04-01 16:40:00,1.67600774765015
2023-04-01 16:45:00,1.61965644359589
2023-04-01 16:50:00,1.67442750930786
2023-04-01 16:55:00,1.69753789901733
2023-04-01 17:00:00,1.62380957603455
2023-04-01 17:05:00,1.59165096282959
2023-04-01 17:10:00,1.51882135868073
2023-04-01 17:15:00,1.5516129732132
2023-04-01 17:20:00,1.55076336860657
2023-04-01 17:25:00,1.56117427349091
2023-04-01 17:30:00,1.59790074825287
2023-04-01 17:35:00,1.61714291572571
2023-04-01 17:40:00,1.56527507305145
2023-04-01 17:45:00,1.6578243970871
2023-04-01 17:50:00,1.65711534023285
2023-04-01 17:55:00,1.64999997615814
2023-04-01 18:00:00,1.63199985027313
2023-04-01 18:05:00,1.60819053649902
2023-04-01 18:10:00,1.63804972171783
2023-04-01 18:15:00,1.61973178386688
2023-04-01 18:20:00,1.63938808441162
2023-04-01 18:25:00,1.7562141418457
2023-04-01 18:30:00,1.62946772575378
2023-04-01 18:35:00,1.60417461395264
2023-04-01 18:40:00,1.6590039730072
2023-04-01 18:45:00,1.60268723964691
2023-04-01 18:50:00,1.66974949836731
2023-04-01 18:55:00,1.51102662086487
2023-04-01 19:00:00,1.50706124305725
2023-04-01 19:05:00,1.52900755405426
2023-04-01 19:10:00,1.56053125858307
2023-04-01 19:15:00,1.57877635955811
2023-04-01 19:20:00,1.57580959796906
2023-04-01 19:25:00,1.6845418214798
2023-04-01 19:30:00,1.65627384185791
2023-04-01 19:35:00,1.63835871219635
2023-04-01 19:40:00,1.66902494430542
2023-04-01 19:45:00,1.60747110843658
2023-04-01 19:50:00,1.60648846626282
2023-04-01 19:55:00,1.63269233703613
2023-04-01 20:00:00,1.63059270381927
2023-04-01 20:05:00,1.67197692394257
2023-04-01 20:10:00,1.70153248310089
2023-04-01 20:15:00,1.64228570461273
2023-04-01 20:20:00,1.60133850574493
2023-04-01 20:25:00,1.57356321811676
2023-04-01 20:30:00,1.55202329158783
2023-04-01 20:35:00,1.6251894235611
2023-04-01 20:40:00,1.50748550891876
2023-04-01 20:45:00,1.54329490661621
2023-04-01 20:50:00,1.519038438797
2023-04-01 20:55:00,1.53314280509949
2023-04-01 21:00:00,1.63193118572235
2023-04-01 21:05:00,1.60551345348358
2023-04-01 21:10:00,1.57552576065063
2023-04-01 21:15:00,1.60095596313477
2023-04-01 21:20:00,1.61038458347321
2023-04-01 21:25:00,1.6519159078598
2023-04-01 21:30:00,1.71036469936371
2023-04-01 21:35:00,1.64034426212311
2023-04-01 21:40:00,1.64752864837646
2023-04-01 21:45:00,1.60723805427551
2023-04-01 21:50:00,1.64866423606873
2023-04-01 21:55:00,1.55725193023682
2023-04-01 22:00:00,1.52026772499084
2023-04-01 22:05:00,1.48406064510345
2023-04-01 22:10:00,1.51159691810608
2023-04-01 22:15:00,1.51357543468475
2023-04-01 22:20:00,1.55306506156921
2023-04-01 22:25:00,1.61132454872131
2023-04-01 22:30:00,1.57216906547546
2023-04-01 22:35:00,1.65834951400757
2023-04-01 22:40:00,1.69189178943634
2023-04-01 22:45:00,1.65105986595154
2023-04-01 22:50:00,1.62619507312775
2023-04-01 22:55:00,1.68218398094177
2023-04-01 23:00:00,1.65766298770905
2023-04-01 23:05:00,1.60076344013214
2023-04-01 23:10:00,1.67854392528534
2023-04-01 23:15:00,1.58138203620911
2023-04-01 23:20:00,1.60877859592438
