Timestamp,PUE,I_KOMP1_HIZ,II_KOMP1_HIZ,III_KOMP1_HIZ,IV_KOMP1_HIZ,CH1_CIKIS_SIC,CH1_GIRIS_SIC,CH2_CIKIS_SIC,CH2_GIRIS_SIC,CH3_CIKIS_SIC,CH3_GIRIS_SIC,SENSOR_I_TEMP,SENSOR_II_TEMP,OUTLET_TEMP,OUTLET_HUMIDITY,KS10_UDP_TUKETIM,Mon,Tue,Wed,Thu,Fri,Sat,hour_0,hour_1,hour_2,hour_3,hour_4,hour_5,hour_6,hour_7,hour_8,hour_9,hour_10,hour_11,hour_12,hour_13,hour_14,hour_15,hour_16,hour_17,hour_18,hour_19,hour_20,hour_21,hour_22,hour_23,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,KS10_REAL_PUE,KS10_REAL_CH1_CIKIS_SIC,KS10_REAL_CH1_GIRIS_SIC,KS10_REAL_CH2_CIKIS_SIC,KS10_REAL_CH2_GIRIS_SIC,KS10_REAL_CH3_CIKIS_SIC,KS10_REAL_CH3_GIRIS_SIC,KS10_REAL_OUTLET_TEMP,KS10_REAL_OUTLET_HUMIDITY,KS10_REAL_KS10_UDP_TUKETIM,solved_for_first_timestamp
2023-10-18 13:35:00,1.4918195288080494,32.651006045034606,36.278895605594,36.278895605594,36.278895605594,24.248336256821624,27.303961691334504,20.462556673827567,72.32233698902547,17.0984100775241,17.902256355464242,17.44041761245237,18.6225809383616,18.2000007629395,18.2000007629395,4.046274687244291,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.81157898902893,20.9041,28.4746,17.2955,73.65372,18.6000003814697,18.0,18.2000007629395,18.2000007629395,4.625,1
2023-10-18 13:40:00,1.444143564714898,27.151656381893943,27.151656381893943,27.151656381893943,27.151656381893943,24.248336256821624,27.303961691334504,20.462556093502844,72.32233698902547,17.0984100775241,17.902256355464242,17.3699806388166,18.64296312296639,18.2000007629395,18.2000007629395,4.046274687244291,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.6811203956604,20.9041,28.4746,17.2955,73.65372,18.6000003814697,18.0,18.2000007629395,18.2000007629395,2.75,1
2023-10-18 13:45:00,1.4712190230122335,32.358677506537646,32.358677506537646,32.358677506537646,32.358677506537646,24.248336256821624,27.303961691334504,20.46255551369227,72.32233698902547,17.0984100775241,17.902256355464242,17.92810615492615,18.83807036760594,18.2000007629395,18.5,4.046274687244291,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.58951795101166,21.0017,28.3282,17.2955,73.65372,18.6000003814697,18.2999992370605,18.2000007629395,18.5,4.375,1
2023-10-18 13:50:00,1.4800696892374057,34.509193380930874,34.509193380930874,34.509193380930874,34.509193380930874,24.248336256821624,27.303961691334504,20.46255493439538,72.32233698902547,17.0984100775241,17.902256355464242,18.853997589155608,18.78275401703101,17.0,18.5,4.046274687244291,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.64175355434418,21.0017,28.3282,17.2955,73.65372,18.6000003814697,17.7000007629395,17.0,18.5,2.875,1
2023-10-18 13:55:00,1.5207710172524511,39.621077526104486,39.621077526104486,39.621077526104486,39.621077526104486,24.248336256821624,27.303961691334504,20.46255435561173,72.32233698902547,17.0984100775241,17.902256355464242,17.39093972014872,18.38617573520752,17.6000003814697,17.8999996185303,4.046274687244291,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.72484469413757,21.0017,28.3282,17.2955,73.65372,18.0,17.7000007629395,17.6000003814697,17.8999996185303,4.625,1
2023-10-18 14:00:00,1.5404807723539695,44.96937269938515,40.88124790853195,40.88124790853195,40.88124790853195,24.248336256821624,27.303961691334504,20.46255377734085,72.32233698902547,17.0984100775241,17.902256355464242,17.190752405721692,18.3957532675098,17.8999996185303,17.8999996185303,4.046274687244291,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.71208322048187,21.0994,28.1817,17.2955,73.65372,18.2999992370605,18.0,17.8999996185303,17.8999996185303,2.875,1
2023-10-18 14:05:00,1.4575186607101491,29.295208201517152,29.295208201517152,29.295208201517152,29.295208201517152,24.248336256821624,27.303961691334504,20.46255319958231,72.32233698902547,17.0984100775241,17.902256355464242,17.60306104302829,18.6256794845564,17.8999996185303,18.2000007629395,4.046274687244291,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.6676470041275,21.0994,28.1817,17.2955,73.65372,18.2999992370605,18.0,17.8999996185303,18.2000007629395,4.0,1
2023-10-18 14:10:00,1.3987250487101337,18.843978981126018,18.843978981126018,18.843978981126018,18.843978981126018,24.248336256821624,27.303961691334504,20.46255262233564,72.32233698902547,17.0984100775241,17.902256355464242,18.321475597208494,18.37026598059896,16.1000003814697,17.8999996185303,4.046274687244291,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.7527951002121,21.0994,28.1817,17.2955,73.65372,18.2999992370605,17.3999996185303,16.1000003814697,17.8999996185303,3.125,1
2023-10-18 14:15:00,1.4903711317842023,34.4649508253143,34.4649508253143,34.4649508253143,34.4649508253143,24.248336256821624,27.303961691334504,20.46255204560038,72.32233698902547,17.0984100775241,17.902256355464242,17.34964312600642,18.397532735471746,17.6000003814697,17.8999996185303,4.046274687244291,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.62396705150604,20.9041,28.3282,17.2955,73.65372,18.0,17.7000007629395,17.6000003814697,17.8999996185303,4.375,1
2023-10-18 14:20:00,1.4815782521211078,32.86657410900756,32.86657410900756,32.86657410900756,32.86657410900756,24.248336256821624,27.303961691334504,20.462551469376088,72.32233698902547,17.0984100775241,17.902256355464242,17.124223703167637,18.41340223448145,17.8999996185303,17.8999996185303,4.046274687244291,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.63900411128998,20.9041,28.3282,17.2955,73.65372,18.2999992370605,18.0,17.8999996185303,17.8999996185303,2.875,1
